"Path","Exists","BlobHash","SizeBytes","FileName","BackupStyle","BackupReason","ProjectIncluded","TextReferenced","ReferenceEvidence","DuplicateCount","CanonicalPath","Classification","ProposedAction"
"Accounts/Reports/IGroup/Reports/Total Cash Income & Vat Summary Report All.rpt","True","7e1f0b7fe8c05dfa74898805c35def98628e7b0a","53248","Total Cash Income & Vat Summary Report All.rpt","False","","False","False","","2","IGroup/Reports/Total Cash Income & Vat Summary Report All.rpt","Exact duplicate retained pending filename/path validation","Retain"
"Accounts/Reports/IGroup/Reports/Total Cash Income & Vat Summary Report Per Department.rpt","True","fed5f4381625c29c0b5ec427de43655b7b121794","53248","Total Cash Income & Vat Summary Report Per Department.rpt","False","","False","False","","2","IGroup/Reports/Total Cash Income & Vat Summary Report Per Department.rpt","Exact duplicate retained pending filename/path validation","Retain"
"Accounts/Reports/IGroup/Reports/Total Diagnostic Center Cash Income & Vat Summary Report Per Department.rpt","True","35d7d0daab6fc14d47697299dc9ab4b62a7d6463","53248","Total Diagnostic Center Cash Income & Vat Summary Report Per Department.rpt","False","","False","False","","2","IGroup/Reports/Total Diagnostic Center Cash Income & Vat Summary Report Per Department.rpt","Exact duplicate retained pending filename/path validation","Retain"
"Accounts/Reports/IGroup/Reports/Transfer2BranchStockReport.rpt","True","cf30a6e6e15822403f8629584d309a697c0dfe16","16384","Transfer2BranchStockReport.rpt","False","","False","False","","3","IGroup/Reports/Transfer2BranchStockReport.rpt","Exact duplicate retained pending filename/path validation","Retain"
"Accounts/Reports/IGroup/Reports/TransferStockItemWiseReport.rpt","True","159f5f074d86572de46ebe6b804a7be2a5e85658","89600","TransferStockItemWiseReport.rpt","False","","False","False","","5","IGroup/Reports/TransferStockItemWiseReport.rpt","Exact duplicate retained pending filename/path validation","Retain"
"Accounts/Reports/IGroup/Reports/TransferStockReport.rpt","True","4b3fef0e9e22f99a3a0562fd6730895902efb8c6","50176","TransferStockReport.rpt","False","","False","False","","3","IGroup/Reports/TransferStockReport.rpt","Exact duplicate retained pending filename/path validation","Retain"
"Accounts/Reports/IGroup/Reports/Trial/1CombinedDetailedStatementDateWise.rpt","True","28fd3f4d6d2584c3e7b77c9c216e4e7f79b01ffb","54272","1CombinedDetailedStatementDateWise.rpt","True","Archive-style directory","False","False","","1","","Unreferenced report in explicit archive directory","QuarantineBackupVariant"
"Accounts/Reports/IGroup/Reports/Trial/1CombinedReportDateWise.rpt","True","92793c7b1a24fc5da98d2e97140f01e38c4cbdd4","53760","1CombinedReportDateWise.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Backup/CombinedReportDateWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Trial/1CombinedReportDateWise.rpt.orig.rpt","True","eb055ed78bb7587a345b9b5158e868aed84fa74c","52224","1CombinedReportDateWise.rpt.orig.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Backup/CombinedReportDateWise.rpt.orig.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Trial/1CombinedSummaryStatementDateWise.rpt","True","fa4343244b11df42df807128020ad9ef93687788","52224","1CombinedSummaryStatementDateWise.rpt","True","Archive-style directory","False","False","","1","","Unreferenced report in explicit archive directory","QuarantineBackupVariant"
"Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint - Copy (2).rpt","True","2d2ac7ec00ed15a37a679079b51523937b10d80d","14336","ClinicBillPrint - Copy (2).rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint - Copy (2).rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint - Copy.rpt","True","83c3142a3448d5d1d12e8588bbf2cf04ea1aacb8","14336","ClinicBillPrint - Copy.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint - Copy.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt","True","3a70aa9f19c34a4fe64a6daa963acfe739581c73","14848","ClinicBillPrint.rpt","True","Archive-style directory","False","False","","3","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt2.rpt","True","36d7db3ba482a4c1cd506bd118079e6e0d86a155","16384","ClinicBillPrint.rpt2.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt2.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rptok.rpt","True","09927d0d9496ae80abd5b1d8f59e89f71749cbcb","16384","ClinicBillPrint.rptok.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rptok.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt","True","c039af0c859139cbdda83555f26963b7bd62b9d0","14336","DCBillPrint.rpt","True","Archive-style directory","False","True","Accounts/Reports/IGroup/DCBillPrint.vb:30; Accounts/Accounts.vbproj:1812; Accounts/Accounts.vbproj:2674","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt2.rpt","True","3e4a20c0f1c38dfc38cf85560fc67221290bb718","15872","DCBillPrint.rpt2.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt2.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt3.rpt","True","100d9b93aa5f2e04a79d8a64472b267b6478a864","15872","DCBillPrint.rpt3.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt3.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rptorig.rpt","True","fa97d6197a4cef44c3acb65173d0324da24f6445","15872","DCBillPrint.rptorig.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rptorig.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/DiagnosisCenter.rpt","True","a115821a513c05d028b41a2cc80046c812b0f4a8","11776","DiagnosisCenter.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/DiagnosisCenter.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Trial/DiagnosisCenter2.rpt","True","9f52a3aabc81d2a95e27edfbcce31d4af8140ed4","11776","DiagnosisCenter2.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Trial/DiagnosisCenter2.rpt","Canonical copy retained for exact duplicate group","Retain"
